LineId,Label,Timestamp,Date,User,Time,Location,Component,PID,Content,EventId,EventTemplate
132,-,1131566501,1/20/2006,aadmin2,12:01:41,src@aadmin2,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
133,-,1131566501,1/21/2006,aadmin3,12:01:41,src@aadmin3,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
134,-,1131566501,1/22/2006,aadmin4,12:01:41,src@aadmin4,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
135,-,1131566501,1/23/2006,tbird-admin1,12:01:41,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
136,-,1131566502,1/24/2006,bn999,12:01:42,bn999/bn999,ntpd,14515,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
137,-,1131566502,1/25/2006,tbird-sm1,12:01:42,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
138,-,1131566502,1/26/2006,tbird-sm1,12:01:42,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
139,-,1131566503,1/27/2006,aadmin1,12:01:43,src@aadmin1,dhcpd,,DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,E35,DHCPACK on <*> to <*> via eth1
140,-,1131566503,1/28/2006,aadmin1,12:01:43,src@aadmin1,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,E39,DHCPREQUEST for <*> (<*>) from <*> via eth1
141,-,1131566503,1/29/2006,aadmin1,12:01:43,src@aadmin1,xinetd,18274,START: tftp pid=16563 from=10.100.4.251,E119,START: tftp pid=<*> from=<*>
142,-,1131566503,1/30/2006,aadmin2,12:01:43,src@aadmin2,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.
143,-,1131566503,1/31/2006,aadmin3,12:01:43,src@aadmin3,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.
144,-,1131566503,2/1/2006,aadmin4,12:01:43,src@aadmin4,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.
145,-,1131566503,2/2/2006,dn77,12:01:43,dn77/dn77,ntpd,9978,"synchronized to 10.100.30.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
146,-,1131566503,2/3/2006,tbird-admin1,12:01:43,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
147,-,1131566506,2/4/2006,cn296,12:01:46,cn296/cn296,ntpd,24199,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
148,-,1131566506,2/5/2006,tbird-admin1,12:01:46,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
149,-,1131566507,2/6/2006,tbird-admin1,12:01:47,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
150,-,1131566507,2/7/2006,tbird-admin1,12:01:47,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
151,-,1131566508,2/8/2006,dn233,12:01:48,dn233/dn233,ntpd,11151,"synchronized to 10.100.30.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
152,-,1131566509,2/9/2006,bn999,12:01:49,bn999/bn999,ntpd,14515,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
153,-,1131566509,2/10/2006,tbird-admin1,12:01:49,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
154,-,1131566509,2/11/2006,tbird-admin1,12:01:49,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
155,-,1131566510,2/12/2006,bn132,12:01:50,bn132/bn132,ntpd,22316,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
156,-,1131566510,2/13/2006,bn874,12:01:50,bn874/bn874,ntpd,25657,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
157,-,1131566510,2/14/2006,bn946,12:01:50,bn946/bn946,ntpd,15562,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
158,-,1131566510,2/15/2006,tbird-admin1,12:01:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
159,-,1131566510,2/16/2006,tbird-admin1,12:01:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
160,-,1131566511,2/17/2006,tbird-admin1,12:01:51,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
161,-,1131566512,2/18/2006,tbird-admin1,12:01:52,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
162,-,1131566512,2/19/2006,tbird-sm1,12:01:52,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
163,-,1131566514,2/20/2006,tbird-admin1,12:01:54,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
164,-,1131566515,2/21/2006,cn633,12:01:55,cn633/cn633,ntpd,18665,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
165,-,1131566516,2/22/2006,tbird-admin1,12:01:56,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
166,-,1131566516,2/23/2006,tbird-admin1,12:01:56,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
167,-,1131566516,2/24/2006,tbird-admin1,12:01:56,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
168,-,1131566516,2/25/2006,tbird-sm1,12:01:56,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
169,-,1131566516,2/26/2006,tbird-sm1,12:01:56,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
170,-,1131566517,2/27/2006,bn825,12:01:57,bn825/bn825,ntpd,23041,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
171,-,1131566517,2/28/2006,tbird-admin1,12:01:57,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
172,-,1131566517,3/1/2006,tbird-admin1,12:01:57,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
173,-,1131566517,3/2/2006,tbird-admin1,12:01:57,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
174,-,1131566517,3/3/2006,tbird-admin1,12:01:57,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
175,-,1131566518,3/4/2006,cn808,12:01:58,cn808/cn808,ntpd,28601,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
176,-,1131566518,3/5/2006,cn887,12:01:58,cn887/cn887,ntpd,28964,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
177,-,1131566518,3/6/2006,dn338,12:01:58,dn338/dn338,ntpd,31526,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
178,-,1131566518,3/7/2006,tbird-admin1,12:01:58,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
179,-,1131566519,3/8/2006,cn763,12:01:59,cn763/cn763,ntpd,27810,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
180,-,1131566519,3/9/2006,cn921,12:01:59,cn921/cn921,ntpd,28851,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
181,-,1131566519,3/10/2006,tbird-admin1,12:01:59,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
182,-,1131566520,3/11/2006,bn780,12:02:00,bn780/bn780,ntpd,24873,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
183,-,1131566521,3/12/2006,tbird-admin1,12:02:01,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
184,-,1131566522,3/13/2006,tbird-admin1,12:02:02,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
185,-,1131566522,3/14/2006,tbird-admin1,12:02:02,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
186,-,1131566523,3/15/2006,dn233,12:02:03,dn233/dn233,ntpd,11151,"synchronized to 10.100.24.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
187,-,1131566523,3/16/2006,tbird-admin1,12:02:03,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
188,-,1131566525,3/17/2006,aadmin1,12:02:05,src@aadmin1,dhcpd,,DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,E35,DHCPACK on <*> to <*> via eth1
189,-,1131566525,3/18/2006,aadmin1,12:02:05,src@aadmin1,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,E36,DHCPDISCOVER from <*> via eth1
190,-,1131566525,3/19/2006,aadmin1,12:02:05,src@aadmin1,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,E36,DHCPDISCOVER from <*> via eth1
191,-,1131566525,3/20/2006,aadmin1,12:02:05,src@aadmin1,dhcpd,,DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,E38,DHCPOFFER on <*> to <*> via eth1
192,-,1131566525,3/21/2006,aadmin1,12:02:05,src@aadmin1,dhcpd,,DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,E38,DHCPOFFER on <*> to <*> via eth1
193,-,1131566525,3/22/2006,aadmin1,12:02:05,src@aadmin1,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,E39,DHCPREQUEST for <*> (<*>) from <*> via eth1
194,-,1131566525,3/23/2006,aadmin2,12:02:05,src@aadmin2,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
195,-,1131566525,3/24/2006,aadmin2,12:02:05,src@aadmin2,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
196,-,1131566525,3/25/2006,aadmin2,12:02:05,src@aadmin2,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.
197,-,1131566525,3/26/2006,aadmin3,12:02:05,src@aadmin3,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
198,-,1131566525,3/27/2006,aadmin3,12:02:05,src@aadmin3,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
199,-,1131566525,3/28/2006,aadmin3,12:02:05,src@aadmin3,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.
200,-,1131566525,3/29/2006,aadmin4,12:02:05,src@aadmin4,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
201,-,1131566525,3/30/2006,aadmin4,12:02:05,src@aadmin4,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
202,-,1131566525,3/31/2006,aadmin4,12:02:05,src@aadmin4,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.
203,-,1131566526,4/1/2006,bn317,12:02:06,bn317/bn317,ntpd,28385,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
204,-,1131566526,4/2/2006,tbird-admin1,12:02:06,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
205,-,1131566526,4/3/2006,tbird-sm1,12:02:06,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
206,-,1131566527,4/4/2006,aadmin1,12:02:07,src@aadmin1,dhcpd,,DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,E35,DHCPACK on <*> to <*> via eth1
207,-,1131566527,4/5/2006,aadmin1,12:02:07,src@aadmin1,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,E36,DHCPDISCOVER from <*> via eth1
208,-,1131566527,4/6/2006,aadmin1,12:02:07,src@aadmin1,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,E36,DHCPDISCOVER from <*> via eth1
209,-,1131566527,4/7/2006,aadmin1,12:02:07,src@aadmin1,dhcpd,,DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,E38,DHCPOFFER on <*> to <*> via eth1
210,-,1131566527,4/8/2006,aadmin1,12:02:07,src@aadmin1,dhcpd,,DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,E38,DHCPOFFER on <*> to <*> via eth1
211,-,1131566527,4/9/2006,aadmin1,12:02:07,src@aadmin1,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,E39,DHCPREQUEST for <*> (<*>) from <*> via eth1
212,-,1131566527,4/10/2006,aadmin2,12:02:07,src@aadmin2,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
213,-,1131566527,4/11/2006,aadmin2,12:02:07,src@aadmin2,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
214,-,1131566527,4/12/2006,aadmin2,12:02:07,src@aadmin2,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.
215,-,1131566527,4/13/2006,aadmin3,12:02:07,src@aadmin3,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
216,-,1131566527,4/14/2006,aadmin3,12:02:07,src@aadmin3,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
217,-,1131566527,4/15/2006,aadmin3,12:02:07,src@aadmin3,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.
218,-,1131566527,4/16/2006,aadmin4,12:02:07,src@aadmin4,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
219,-,1131566527,4/17/2006,aadmin4,12:02:07,src@aadmin4,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
220,-,1131566527,4/18/2006,aadmin4,12:02:07,src@aadmin4,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.
221,-,1131566528,4/19/2006,cn330,12:02:08,cn330/cn330,ntpd,23300,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
222,-,1131566529,4/20/2006,dn345,12:02:09,dn345/dn345,ntpd,32322,"synchronized to 10.100.30.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
223,-,1131566529,4/21/2006,tbird-admin1,12:02:09,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
224,-,1131566530,4/22/2006,bn837,12:02:10,bn837/bn837,ntpd,21755,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
225,-,1131566530,4/23/2006,tbird-sm1,12:02:10,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
226,-,1131566530,4/24/2006,tbird-sm1,12:02:10,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
